system:time_start,undefined
"Apr 1, 2017",24.657
"May 1, 2017",24.407
"Jun 1, 2017",23.193
"Jul 1, 2017",21.181
"Aug 1, 2017",23.74
"Sep 1, 2017",24.571
"Oct 1, 2017",27.555
"Nov 1, 2017",24.401
"Dec 1, 2017",24.02
"Jan 1, 2018",24.221
"Feb 1, 2018",23.369
"Mar 1, 2018",23.851
"Apr 1, 2018",23.47
"May 1, 2018",23.546
"Jun 1, 2018",22.615
"Jul 1, 2018",22.002
"Aug 1, 2018",24.81
"Sep 1, 2018",26.323
"Oct 1, 2018",26.743
"Nov 1, 2018",23.987
"Dec 1, 2018",23.636
"Jan 1, 2019",25.299
"Feb 1, 2019",24.677
"Mar 1, 2019",24.238
"Apr 1, 2019",24.256
"May 1, 2019",24.532
"Jun 1, 2019",23.071
"Jul 1, 2019",22.414
"Aug 1, 2019",24.005
"Sep 1, 2019",26.352
"Oct 1, 2019",26.94
"Nov 1, 2019",26.117
"Dec 1, 2019",25.543
"Jan 1, 2020",24.03
"Feb 1, 2020",23.612
"Mar 1, 2020",23.155
"Apr 1, 2020",23.295
"May 1, 2020",22.158
"Jun 1, 2020",21.34
"Jul 1, 2020",21.034
