,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
16343,2020-05-01,0.0,28.9,23.58,19.5,70.75,,
16344,2020-05-02,0.0,29.6,23.96,18.7,61.75,,
16345,2020-05-03,0.0,30.6,24.46,19.0,55.5,,
16346,2020-05-04,0.0,31.7,25.0,19.3,53.75,,
16347,2020-05-05,0.0,31.7,24.78,18.4,62.0,,
16348,2020-05-06,0.0,30.8,25.26,20.3,66.75,,
16349,2020-05-07,0.0,30.2,23.74,20.4,78.5,,
16350,2020-05-08,6.2,23.7,21.26,19.4,87.5,,
16351,2020-05-09,1.4,24.3,20.84,17.8,77.0,,
16352,2020-05-10,0.0,27.4,21.6,16.7,68.5,,
16353,2020-05-11,0.0,27.7,21.9,16.7,65.0,,
16354,2020-05-12,0.0,29.1,23.08,18.1,65.5,,
16355,2020-05-13,0.0,27.2,22.7,18.2,72.5,,
16356,2020-05-14,4.6,28.3,23.06,19.1,73.5,66.0,
16357,2020-05-15,0.0,30.2,24.52,18.6,67.0,,
16358,2020-05-16,0.0,30.3,26.04,21.2,66.75,,
16359,2020-05-17,13.0,28.1,23.56,19.8,78.5,,
16360,2020-05-18,0.0,28.4,23.46,19.6,71.0,,
16361,2020-05-19,0.0,27.5,23.16,19.6,70.5,,
16362,2020-05-20,0.0,27.7,22.4,18.8,67.25,,
16363,2020-05-21,0.0,28.5,22.68,18.2,65.25,,
16364,2020-05-22,0.0,28.7,23.32,18.6,72.0,,
16365,2020-05-23,0.0,30.5,24.48,20.2,68.25,,
16366,2020-05-24,0.0,30.1,25.04,20.0,67.75,,
16367,2020-05-25,0.0,28.7,23.28,20.2,82.25,,
16368,2020-05-26,0.0,28.1,23.24,18.4,77.0,,
16369,2020-05-27,0.0,28.7,22.8,17.4,68.75,,
16370,2020-05-28,0.0,28.9,21.84,16.2,67.75,,
16371,2020-05-29,0.0,27.7,21.2,16.2,64.25,,
16372,2020-05-30,0.0,26.5,20.36,14.4,63.5,,
16373,2020-05-31,0.0,28.1,20.92,15.0,67.75,,
16374,2020-06-01,0.0,28.7,22.4,15.5,68.75,64.0,
16375,2020-06-02,0.0,29.5,23.74,17.7,65.75,53.0,
16376,2020-06-03,0.0,30.7,25.32,19.8,61.25,56.0,
16377,2020-06-04,0.0,29.7,24.22,19.7,67.25,52.0,
16378,2020-06-05,0.0,29.3,23.86,19.1,65.0,50.0,
16379,2020-06-06,0.0,30.2,23.94,18.0,63.75,53.0,
16380,2020-06-07,0.0,29.6,23.34,18.2,60.75,46.0,
16381,2020-06-08,0.0,29.5,23.22,17.7,63.75,48.0,
16382,2020-06-09,0.0,30.1,23.46,17.5,55.75,42.0,
16383,2020-06-10,0.0,31.1,24.12,17.0,54.75,40.0,
16384,2020-06-11,0.0,31.0,24.62,19.2,52.0,41.0,
16385,2020-06-12,0.0,30.9,24.46,18.5,51.0,36.0,
16386,2020-06-13,0.0,30.0,23.72,18.3,50.75,39.0,
16387,2020-06-14,0.0,29.1,23.3,18.3,52.75,40.0,
16388,2020-06-15,0.0,29.1,21.78,17.9,65.0,56.0,
16389,2020-06-16,0.0,24.2,20.34,17.1,75.5,72.0,
16390,2020-06-17,0.0,25.7,19.98,15.1,70.75,54.0,
16391,2020-06-18,0.0,26.2,20.8,16.6,64.5,53.0,
16392,2020-06-19,0.0,29.0,21.94,15.0,62.0,44.0,
16393,2020-06-20,0.0,28.4,22.7,18.1,60.25,43.0,
16394,2020-06-21,0.0,28.4,21.64,16.6,56.0,39.0,
16395,2020-06-22,0.0,28.6,22.12,15.7,58.0,41.0,
16396,2020-06-23,0.0,28.6,22.56,17.1,63.25,51.0,
16397,2020-06-24,0.0,28.5,22.72,18.7,61.25,50.0,
16398,2020-06-25,0.0,30.3,23.24,16.4,50.25,31.0,
16399,2020-06-26,0.0,29.8,23.62,18.5,53.75,38.0,
16400,2020-06-27,0.0,30.0,23.5,18.3,51.5,41.0,
16401,2020-06-28,0.0,30.3,23.34,18.4,52.0,38.0,
16402,2020-06-29,0.0,26.6,21.54,17.6,54.0,38.0,
16403,2020-06-30,0.0,28.4,22.2,16.7,57.75,44.0,
16404,2020-07-01,0.0,29.1,23.32,16.8,50.75,38.0,
16405,2020-07-02,0.0,31.7,23.88,18.0,54.0,34.0,
16406,2020-07-03,0.0,31.5,24.4,18.8,56.5,46.0,
16407,2020-07-04,0.0,31.7,24.8,19.6,59.75,49.0,
16408,2020-07-05,0.0,31.1,22.56,17.6,68.0,56.0,
16409,2020-07-06,0.0,28.3,22.08,17.0,65.0,51.0,
16410,2020-07-07,0.0,27.9,21.92,17.6,70.5,58.0,
16411,2020-07-08,0.0,28.7,22.36,18.0,62.75,53.0,
16412,2020-07-09,0.0,29.1,22.76,16.6,57.75,49.0,
16413,2020-07-10,0.0,28.5,23.28,16.6,66.0,56.0,
16414,2020-07-11,0.0,29.1,23.2,19.2,61.75,54.0,
16415,2020-07-12,0.0,28.9,22.16,16.8,60.25,49.0,
16416,2020-07-13,0.0,30.1,23.04,16.6,53.25,44.0,
16417,2020-07-14,0.0,29.5,22.56,16.0,53.25,47.0,
16418,2020-07-15,0.0,30.3,23.24,16.2,56.75,48.0,
16419,2020-07-16,0.0,28.4,22.46,17.3,54.75,52.0,
16420,2020-07-17,0.0,27.8,21.3,16.2,71.25,50.0,
16421,2020-07-18,0.0,28.0,21.9,16.2,65.5,56.0,
16422,2020-07-19,0.0,26.3,20.58,15.1,69.75,62.0,
16423,2020-07-20,0.0,27.7,21.22,14.9,62.5,54.0,
16424,2020-07-21,0.0,28.6,22.06,17.0,73.25,60.0,
16425,2020-07-22,0.0,28.3,22.22,17.3,61.25,51.0,
16426,2020-07-23,0.0,28.4,21.66,16.0,61.25,49.0,
16427,2020-07-24,0.0,28.5,21.94,16.2,61.5,39.0,
16428,2020-07-25,0.0,28.2,21.5,17.0,48.25,38.0,
16429,2020-07-26,0.0,27.7,21.54,16.1,56.75,39.0,
16430,2020-07-27,0.0,28.7,22.46,17.0,60.0,45.0,
16431,2020-07-28,0.0,28.7,22.5,17.1,55.5,46.0,
16432,2020-07-29,0.0,30.2,23.96,17.7,46.0,36.0,
16433,2020-07-30,0.0,29.5,23.14,17.9,41.75,29.0,
16434,2020-07-31,0.0,27.3,20.88,15.0,42.75,27.0,
16435,2020-08-01,0.0,27.4,20.8,15.9,51.5,35.0,
16436,2020-08-02,0.0,27.6,21.46,15.4,50.5,36.0,
16437,2020-08-03,0.0,25.8,19.92,15.2,71.75,37.0,
16438,2020-08-04,0.0,26.6,20.64,14.8,53.25,41.0,
16439,2020-08-05,0.0,26.6,20.66,14.5,53.5,36.0,
16440,2020-08-06,0.0,26.8,21.0,16.8,54.25,38.0,
16441,2020-08-07,0.0,25.3,20.98,17.7,62.5,50.0,
16442,2020-08-08,0.0,27.4,21.3,16.1,51.25,35.0,
16443,2020-08-09,0.0,29.3,21.88,16.0,51.0,35.0,
16444,2020-08-10,0.0,29.2,22.74,16.3,52.25,39.0,
16445,2020-08-11,0.0,30.7,24.0,17.9,44.75,34.0,
16446,2020-08-12,0.0,29.7,24.06,18.9,47.75,36.0,
16447,2020-08-13,0.0,30.1,23.36,17.3,52.25,36.0,
16448,2020-08-14,0.0,31.1,24.76,17.6,47.25,38.0,
16449,2020-08-15,0.0,32.5,25.48,20.1,49.0,35.0,
16450,2020-08-16,0.0,34.1,27.16,20.6,40.75,33.0,
16451,2020-08-17,0.0,33.5,26.64,20.8,44.0,32.0,
16452,2020-08-18,0.0,33.5,25.72,19.6,48.25,38.0,
16453,2020-08-19,0.0,32.1,25.2,19.8,45.0,35.0,
16454,2020-08-20,0.0,33.2,26.46,20.4,42.75,32.0,
16455,2020-08-21,0.0,34.7,27.24,20.2,37.25,27.0,
16456,2020-08-22,0.0,31.5,24.4,16.8,52.75,40.0,
16457,2020-08-23,0.0,31.6,24.58,17.4,56.5,45.0,
16458,2020-08-24,0.0,31.3,24.28,17.4,50.75,41.0,
16459,2020-08-25,0.0,30.3,25.52,17.4,41.25,30.0,
16460,2020-08-26,0.0,31.5,23.04,16.2,33.25,25.0,
16461,2020-08-27,0.0,31.3,24.12,18.2,32.25,23.0,
16462,2020-08-28,0.0,31.3,24.0,17.2,43.0,31.0,
16463,2020-08-29,0.0,30.9,25.32,19.6,43.25,35.0,
16464,2020-08-30,0.0,31.9,25.52,19.8,42.5,33.0,
16465,2020-08-31,0.0,32.5,26.12,20.0,39.25,30.0,
16466,2020-09-01,0.0,31.2,24.4,18.4,38.5,25.0,
16467,2020-09-02,0.0,30.4,23.78,18.4,43.5,34.0,
16468,2020-09-03,0.0,30.6,23.56,16.6,49.25,34.0,
16469,2020-09-04,0.0,30.3,24.18,18.5,44.25,32.0,
16470,2020-09-05,0.0,31.6,24.9,18.3,45.75,34.0,
16471,2020-09-06,0.0,30.7,24.48,18.4,45.75,34.0,
16472,2020-09-07,0.0,31.8,25.18,19.1,45.5,33.0,
16473,2020-09-08,0.0,33.5,26.72,20.4,43.25,33.0,
16474,2020-09-09,0.0,32.6,26.16,20.4,36.75,30.0,
16475,2020-09-10,0.0,32.5,25.8,20.5,42.0,29.0,
16476,2020-09-11,0.0,33.6,26.04,19.3,35.25,24.0,
16477,2020-09-12,0.0,31.4,24.9,19.2,42.25,34.0,
16478,2020-09-13,0.0,30.2,24.32,18.5,48.5,38.0,
16479,2020-09-14,0.0,30.4,24.6,18.7,48.25,37.0,
16480,2020-09-15,0.0,32.2,25.78,20.2,40.0,28.0,
16481,2020-09-16,0.0,32.1,25.9,20.3,42.75,32.0,
16482,2020-09-17,0.0,33.3,26.94,20.8,42.0,32.0,
16483,2020-09-18,0.0,35.5,29.36,22.5,32.25,26.0,
16484,2020-09-19,0.0,37.4,30.48,22.9,30.0,25.0,
16485,2020-09-20,0.0,36.9,30.32,24.5,31.5,25.0,
16486,2020-09-21,0.0,34.6,28.8,23.8,47.25,34.0,
16487,2020-09-22,0.0,32.2,26.1,18.5,59.5,56.0,
16488,2020-09-23,0.0,33.1,25.68,19.7,60.0,42.0,
16489,2020-09-24,0.0,30.9,25.4,19.5,63.5,58.0,
16490,2020-09-25,0.0,33.2,26.58,20.3,45.5,37.0,
16491,2020-09-26,0.0,33.7,27.3,20.2,38.5,29.0,
16492,2020-09-27,0.0,35.5,28.56,21.7,32.75,24.0,
16493,2020-09-28,0.0,36.5,29.6,23.8,30.25,22.0,
16494,2020-09-29,0.0,37.5,29.94,23.0,25.25,18.0,
16495,2020-09-30,0.0,35.8,29.68,23.2,33.75,28.0,
16496,2020-10-01,0.0,35.3,28.44,22.6,37.25,,
16497,2020-10-02,0.0,35.7,29.32,22.4,35.0,,
16498,2020-10-03,0.0,37.1,30.12,23.8,29.0,,
16499,2020-10-04,0.0,37.7,30.44,23.6,26.5,,
16500,2020-10-05,0.0,35.9,28.88,23.4,33.75,,
16501,2020-10-06,0.0,36.1,29.4,22.6,34.25,,
16502,2020-10-07,0.0,37.9,30.92,23.6,29.0,,
16503,2020-10-08,0.0,39.3,32.56,26.6,27.5,,
16504,2020-10-09,0.0,38.3,31.68,25.6,36.0,,
16505,2020-10-10,0.0,34.7,27.76,21.2,60.25,,
16506,2020-10-11,17.2,26.5,22.2,20.0,87.75,,
16507,2020-10-12,0.4,30.3,24.6,19.8,72.75,,
16508,2020-10-13,0.0,32.7,26.12,21.8,63.0,,
16509,2020-10-14,6.6,34.5,27.48,21.6,52.25,,
16510,2020-10-15,0.0,36.3,29.68,22.2,32.5,,
16511,2020-10-16,0.0,37.5,30.48,22.0,31.75,,
16512,2020-10-17,0.0,36.3,29.58,23.9,39.25,,
16513,2020-10-18,0.0,34.8,28.14,21.6,47.0,,
16514,2020-10-19,4.0,30.6,24.14,20.8,76.0,,
16515,2020-10-20,0.3,30.1,24.28,19.6,73.5,,
16516,2020-10-21,5.9,33.5,25.6,20.0,70.0,,
16517,2020-10-22,0.9,29.9,25.26,21.5,66.0,,
16518,2020-10-23,0.0,30.0,24.76,21.4,69.0,65.0,
16519,2020-10-24,0.0,25.4,23.02,20.6,82.5,,
16520,2020-10-25,0.3,31.3,24.78,20.3,72.25,,
16521,2020-10-26,0.2,32.4,24.94,20.6,72.5,,
16522,2020-10-27,1.6,33.0,24.46,20.8,76.75,,
16523,2020-10-28,16.0,24.8,22.42,20.1,89.75,,
16524,2020-10-29,0.0,30.1,24.94,20.4,71.5,,
16525,2020-10-30,7.4,31.4,24.94,21.7,74.0,,
16526,2020-10-31,37.9,24.0,21.46,19.6,92.0,82.0,
16527,2020-11-01,7.4,29.3,22.7,19.0,82.5,,
16528,2020-11-02,41.6,25.9,21.48,19.0,93.75,,
16529,2020-11-03,26.6,26.4,21.86,18.3,81.25,,
16530,2020-11-04,0.0,29.5,23.58,19.1,77.0,,
16531,2020-11-05,1.0,29.5,24.46,19.0,74.5,,
16532,2020-11-06,0.0,30.9,24.72,20.7,73.5,,
16533,2020-11-07,5.0,30.3,24.52,16.7,64.75,,
16534,2020-11-08,0.0,33.6,27.44,21.2,51.25,,
16535,2020-11-09,0.0,33.3,28.06,22.9,50.25,,
16536,2020-11-10,0.0,33.1,27.78,21.6,50.5,,
16537,2020-11-11,0.0,34.6,28.58,22.1,45.25,,
16538,2020-11-12,0.0,33.9,26.46,21.6,59.75,,
16539,2020-11-13,1.6,32.7,25.72,22.1,72.75,,
16540,2020-11-14,0.0,32.9,26.78,22.0,63.75,,
16541,2020-11-15,0.0,31.1,24.06,19.4,83.75,,
16542,2020-11-16,14.5,30.9,24.52,19.4,72.5,,
16543,2020-11-17,0.0,29.8,23.74,20.4,81.5,,
16544,2020-11-18,0.0,32.3,25.28,21.6,76.0,,
16545,2020-11-19,21.0,28.7,23.52,20.6,77.5,,
16546,2020-11-20,0.0,31.1,25.2,19.8,71.0,,
16547,2020-11-21,55.2,29.3,23.24,19.8,86.5,,
16548,2020-11-22,2.2,30.7,24.48,19.8,73.0,,
16549,2020-11-23,1.6,27.3,22.28,20.0,73.75,16.0,
16550,2020-11-24,3.2,29.1,23.6,19.2,71.0,,
16551,2020-11-25,0.0,28.1,23.32,18.8,63.5,,
16552,2020-11-26,0.0,29.9,24.12,19.0,61.0,,
16553,2020-11-27,0.0,31.3,24.96,19.2,60.25,,
16554,2020-11-28,0.0,31.1,25.2,19.4,54.5,,
16555,2020-11-29,0.0,30.9,24.64,18.4,54.5,,
16556,2020-11-30,0.0,29.3,24.52,20.2,60.5,,
16557,2020-12-01,0.0,34.1,27.78,20.6,48.0,,
16558,2020-12-02,0.0,34.7,29.18,22.9,45.25,,
16559,2020-12-03,0.0,34.7,29.22,23.6,49.25,,
16560,2020-12-04,0.0,29.6,26.86,23.8,63.75,,
16561,2020-12-05,0.0,33.3,25.84,22.4,74.75,,
16562,2020-12-06,0.0,26.9,23.24,19.6,83.25,,
16563,2020-12-07,0.0,29.5,24.92,19.7,71.75,,
16564,2020-12-08,0.0,26.4,23.64,21.7,90.25,,
16565,2020-12-09,0.5,28.4,22.64,19.3,90.25,,
16566,2020-12-10,67.4,28.1,21.98,18.7,83.5,,
16567,2020-12-11,4.0,29.0,23.36,19.0,85.0,,
16568,2020-12-12,0.2,28.9,23.94,19.6,84.0,,
16569,2020-12-13,0.0,32.9,26.56,20.1,50.75,,
16570,2020-12-14,0.0,33.1,27.32,20.8,50.75,,
16571,2020-12-15,0.0,34.6,28.54,21.8,48.75,,
16572,2020-12-16,0.0,33.7,28.26,22.5,50.5,,
16573,2020-12-17,0.0,34.0,27.94,21.3,47.25,,
16574,2020-12-18,0.0,34.7,28.46,21.9,44.75,,
16575,2020-12-19,0.0,34.2,27.52,22.4,60.0,,
16576,2020-12-20,0.0,27.2,24.32,21.8,76.25,,
16577,2020-12-21,0.0,29.6,23.98,20.7,83.75,,
16578,2020-12-22,5.1,29.6,23.34,19.7,84.5,,
16579,2020-12-23,3.9,29.1,23.34,19.3,82.75,,
16580,2020-12-24,40.0,28.6,23.26,19.3,88.75,,
16581,2020-12-25,47.9,28.7,22.64,19.0,84.25,,
16582,2020-12-26,30.9,27.6,23.1,18.9,87.25,,
16583,2020-12-27,37.0,29.5,24.3,20.0,79.0,68.0,
16584,2020-12-28,1.8,31.2,25.54,20.1,57.5,,
16585,2020-12-29,0.0,32.7,26.78,20.7,54.0,,
16586,2020-12-30,0.0,33.1,27.64,21.2,49.75,,
16587,2020-12-31,0.0,33.5,28.4,22.2,47.5,,
16588,2021-01-01,0.0,35.5,29.2,23.2,47.5,,
16589,2021-01-02,0.0,32.5,25.2,20.4,66.25,,
16590,2021-01-03,0.0,32.7,25.6,20.4,63.0,,
16591,2021-01-04,0.7,27.7,25.84,19.6,62.75,,
16592,2021-01-05,0.0,32.9,26.96,20.2,59.25,,
16593,2021-01-06,0.0,33.9,28.28,22.4,51.25,,
16594,2021-01-07,0.0,34.5,29.08,23.0,50.25,,
16595,2021-01-08,0.0,32.3,26.4,20.8,71.5,,
16596,2021-01-09,19.6,31.3,25.52,19.8,71.75,,
16597,2021-01-10,0.0,30.9,24.92,20.0,72.0,,
16598,2021-01-11,0.0,30.1,24.0,21.0,82.75,,
16599,2021-01-12,0.0,29.3,24.64,20.8,75.75,,
16600,2021-01-13,0.0,32.7,26.36,20.2,63.5,,
16601,2021-01-14,0.0,29.3,23.12,19.0,89.75,,
16602,2021-01-15,55.3,29.7,23.16,19.0,84.5,,
16603,2021-01-16,39.5,22.6,20.7,18.2,94.0,,
16604,2021-01-17,85.6,28.0,22.44,18.3,86.0,,
16605,2021-01-18,28.2,29.6,23.48,18.7,83.5,,
16606,2021-01-19,2.6,31.5,25.56,19.2,56.75,,
16607,2021-01-20,0.0,31.4,25.86,20.9,58.0,,
16608,2021-01-21,0.0,30.9,25.68,20.4,63.25,,
16609,2021-01-22,3.6,31.7,26.48,21.2,57.75,,
16610,2021-01-23,0.0,31.3,26.34,21.7,57.0,,
16611,2021-01-24,0.0,31.9,26.14,21.5,56.5,,
16612,2021-01-25,0.0,29.8,25.14,21.0,71.75,,
16613,2021-01-26,9.4,31.4,25.24,20.8,69.0,,
16614,2021-01-27,0.0,31.2,25.4,20.3,59.25,,
16615,2021-01-28,0.0,31.9,26.58,20.7,53.75,,
16616,2021-01-29,0.0,32.6,27.22,21.9,57.5,46.0,
16617,2021-01-30,0.0,32.9,27.74,22.5,53.5,,
16618,2021-01-31,0.0,34.0,26.84,22.1,61.5,45.0,
16619,2021-02-01,0.0,31.1,25.04,20.5,74.5,,
16620,2021-02-02,11.5,32.2,26.1,19.2,65.25,,
16621,2021-02-03,2.4,28.6,24.2,19.9,80.0,,
16622,2021-02-04,2.7,28.0,23.46,20.1,86.0,,
16623,2021-02-05,1.9,30.9,25.08,20.2,77.5,,
16624,2021-02-06,14.6,27.9,22.96,20.1,85.0,,
16625,2021-02-07,4.3,27.9,21.78,19.4,93.0,,
16626,2021-02-08,16.1,22.9,20.28,19.0,94.25,,
16627,2021-02-09,6.4,28.2,22.46,18.1,84.0,,
16628,2021-02-10,,27.2,,,87.0,,
16629,2021-02-11,7.7,27.9,23.36,19.7,82.5,,
16630,2021-02-12,0.2,28.6,23.0,19.7,83.5,,
16631,2021-02-13,10.2,29.2,23.3,18.5,80.75,,
16632,2021-02-14,,29.9,,,82.0,,
16633,2021-02-15,21.7,29.5,23.04,19.4,81.75,60.0,
16634,2021-02-16,15.4,27.9,22.72,18.6,86.5,,
16635,2021-02-17,,27.5,,,89.0,,
16636,2021-02-18,4.8,27.9,22.6,19.6,84.75,,
16637,2021-02-19,0.0,27.3,23.04,19.6,90.5,,
16638,2021-02-20,6.0,27.9,23.4,19.4,84.5,,
16639,2021-02-21,12.0,25.7,22.08,20.0,87.75,,
16640,2021-02-22,0.0,28.7,22.68,19.4,89.0,,
16641,2021-02-23,21.4,26.5,21.68,19.2,90.0,,
16642,2021-02-24,0.0,27.9,22.4,19.0,88.0,,
16643,2021-02-25,0.0,30.3,24.12,19.6,76.5,,
16644,2021-02-26,0.0,28.3,22.72,18.4,77.5,,
16645,2021-02-27,4.2,26.5,22.58,22.5,93.0,,
16646,2021-02-28,71.0,26.5,22.56,19.8,78.25,,
16647,2021-03-01,0.0,28.6,23.52,18.9,69.75,55.0,
16648,2021-03-02,0.0,28.7,24.36,20.3,61.75,49.0,
16649,2021-03-03,0.0,30.9,25.16,19.6,55.5,47.0,
16650,2021-03-04,0.0,31.8,25.66,20.1,61.5,42.0,
16651,2021-03-05,0.0,32.5,26.82,20.2,56.5,47.0,
16652,2021-03-06,0.0,31.8,26.22,22.4,63.25,54.0,
16653,2021-03-07,0.0,31.8,25.24,19.9,64.75,52.0,
16654,2021-03-08,0.0,30.9,24.64,20.3,77.25,63.0,
16655,2021-03-09,0.0,29.9,23.78,19.5,75.25,67.0,
16656,2021-03-10,0.0,29.7,24.18,20.7,77.25,57.0,
16657,2021-03-11,44.8,30.4,23.44,18.5,73.75,50.0,
16658,2021-03-12,0.0,28.7,24.46,20.1,71.75,62.0,
16659,2021-03-13,9.7,31.6,25.68,20.3,58.5,40.0,
16660,2021-03-14,0.0,31.5,26.0,20.0,60.0,48.0,
16661,2021-03-15,0.0,32.1,26.18,19.9,62.5,48.0,
16662,2021-03-16,0.0,27.6,23.02,19.5,87.25,69.0,
16663,2021-03-17,11.5,29.1,24.2,19.5,74.25,60.0,
16664,2021-03-18,0.0,31.1,24.8,18.7,65.5,46.0,
16665,2021-03-19,4.9,28.5,23.48,19.3,79.5,73.0,
16666,2021-03-20,0.0,30.7,23.36,19.0,74.25,47.0,
16667,2021-03-21,4.4,29.6,24.2,19.2,61.0,67.0,
16668,2021-03-22,,29.1,,,59.0,44.0,
16669,2021-03-23,0.0,31.9,26.0,19.9,60.5,45.0,
16670,2021-03-24,0.0,31.4,25.2,20.2,49.75,38.0,
16671,2021-03-25,0.0,30.6,25.02,19.5,64.25,37.0,
16672,2021-03-26,0.0,32.0,26.16,19.6,51.0,40.0,
16673,2021-03-27,0.0,32.7,26.08,19.7,51.25,36.0,
16674,2021-03-28,0.0,32.6,26.46,20.9,47.5,36.0,
16675,2021-03-29,0.0,33.5,26.94,20.7,48.25,36.0,
16676,2021-03-30,0.0,34.2,27.56,21.0,42.75,33.0,
16677,2021-03-31,0.0,33.0,27.3,21.9,53.0,41.0,
16678,2021-04-01,0.0,33.3,25.48,21.8,71.25,51.0,
16679,2021-04-02,22.8,27.1,21.92,16.6,77.75,68.0,
16680,2021-04-03,0.0,29.3,24.04,19.2,71.75,62.0,
16681,2021-04-04,0.0,31.5,24.32,20.0,76.75,50.0,
16682,2021-04-05,8.8,31.3,25.56,20.4,60.25,45.0,
16683,2021-04-06,0.0,29.5,24.16,20.4,82.25,63.0,
16684,2021-04-07,36.1,26.5,22.2,19.2,84.0,88.0,
16685,2021-04-08,0.0,,,19.2,,60.0,
16686,2021-04-09,0.0,28.7,22.92,18.2,60.5,46.0,
16687,2021-04-10,0.0,29.1,23.4,17.4,59.5,46.0,
16688,2021-04-11,0.0,31.3,24.04,19.2,69.5,47.0,
16689,2021-04-12,3.2,29.5,24.24,20.0,71.75,63.0,
16690,2021-04-13,0.0,30.9,25.32,20.0,59.5,45.0,
16691,2021-04-14,0.0,30.9,25.36,20.8,53.5,45.0,
16692,2021-04-15,0.0,29.9,24.16,19.8,59.25,51.0,
16693,2021-04-16,0.0,29.9,24.24,19.8,57.0,45.0,
16694,2021-04-17,0.0,30.8,24.6,19.1,57.5,45.0,
16695,2021-04-18,0.0,31.0,25.56,20.6,61.25,52.0,
16696,2021-04-19,1.9,28.9,23.04,18.2,74.5,56.0,
16697,2021-04-20,0.0,28.2,22.72,19.7,82.0,64.0,
16698,2021-04-21,1.0,27.0,22.9,19.2,81.0,69.0,
16699,2021-04-22,0.0,29.4,24.46,19.6,70.0,62.0,
16700,2021-04-23,0.0,31.7,25.64,20.2,61.75,47.0,
16701,2021-04-24,0.0,32.4,25.6,20.4,66.0,47.0,
16702,2021-04-25,0.0,30.6,23.9,20.5,74.0,50.0,
16703,2021-04-26,,29.8,24.52,19.1,72.75,58.0,
16704,2021-04-27,0.0,30.3,24.3,20.3,79.25,78.0,
16705,2021-04-28,0.0,28.6,23.44,20.2,81.5,69.0,
16706,2021-04-29,59.4,25.9,22.12,19.4,91.75,88.0,
16707,2021-04-30,0.0,28.4,23.62,20.2,69.5,56.0,
16708,2021-05-01,0.0,28.9,23.16,18.2,63.75,50.0,
16709,2021-05-02,0.0,27.5,21.96,17.0,66.0,52.0,
16710,2021-05-03,0.0,28.3,22.36,16.6,58.5,45.0,
16711,2021-05-04,0.0,29.9,23.04,17.2,59.25,41.0,
16712,2021-05-05,0.0,30.1,24.2,18.2,57.75,43.0,
16713,2021-05-06,0.0,30.3,24.56,19.6,58.0,49.0,
16714,2021-05-07,0.0,31.1,25.44,19.0,55.5,44.0,
16715,2021-05-08,0.0,31.3,25.4,20.2,54.75,47.0,
16716,2021-05-09,0.0,28.9,22.84,19.0,58.0,42.0,
16717,2021-05-10,0.0,28.1,22.2,17.4,54.25,39.0,
16718,2021-05-11,0.0,27.9,21.96,16.2,56.25,42.0,
16719,2021-05-12,0.0,29.5,23.28,18.0,50.25,37.0,
16720,2021-05-13,0.0,30.1,24.92,18.2,42.5,34.0,
16721,2021-05-14,0.0,30.3,23.68,18.2,45.5,36.0,
16722,2021-05-15,0.0,28.5,22.84,17.6,52.0,38.0,
16723,2021-05-16,0.0,29.5,23.32,18.0,48.5,34.0,
16724,2021-05-17,0.0,27.9,22.32,18.8,54.75,41.0,
16725,2021-05-18,0.0,25.9,21.68,16.4,58.75,52.0,
16726,2021-05-19,0.0,30.9,23.32,15.8,47.0,31.0,
16727,2021-05-20,0.0,31.7,25.2,19.0,47.5,35.0,
16728,2021-05-21,0.0,32.5,26.04,19.6,44.5,33.0,
16729,2021-05-22,0.0,32.3,26.4,19.6,46.5,34.0,
16730,2021-05-23,0.0,32.8,26.06,20.6,50.25,41.0,
16731,2021-05-24,0.0,31.2,25.38,19.6,53.5,41.0,
16732,2021-05-25,0.0,,,20.2,,37.0,
16733,2021-05-26,0.0,31.7,25.32,20.4,50.0,36.0,
16734,2021-05-27,0.0,31.5,25.72,20.6,47.75,35.0,
16735,2021-05-28,0.0,30.9,27.48,20.2,39.75,36.0,
16736,2021-05-29,0.0,30.9,24.6,20.0,48.75,36.0,
16737,2021-05-30,0.0,30.2,24.34,19.0,46.75,30.0,
16738,2021-05-31,0.0,,,19.4,,34.0,
16739,2021-06-01,0.0,31.9,24.98,20.1,39.0,26.0,
16740,2021-06-02,0.0,31.2,24.3,18.4,45.5,32.0,
16741,2021-06-03,0.0,30.5,23.88,19.5,46.25,28.0,
16742,2021-06-04,0.0,30.0,23.62,19.1,50.75,34.0,
16743,2021-06-05,0.0,29.6,23.28,18.7,57.5,42.0,
16744,2021-06-06,0.0,27.4,22.14,18.0,61.75,48.0,
16745,2021-06-07,0.0,30.0,23.4,18.0,54.5,36.0,
16746,2021-06-08,0.0,30.2,23.96,19.1,57.75,56.0,
16747,2021-06-09,0.0,29.9,23.94,19.4,51.25,36.0,
16748,2021-06-10,0.0,30.2,23.9,18.5,50.0,38.0,
16749,2021-06-11,0.0,30.2,24.58,18.8,50.75,41.0,
16750,2021-06-12,0.0,29.7,24.12,19.5,58.0,43.0,
16751,2021-06-13,0.0,29.6,24.06,20.0,59.25,45.0,
16752,2021-06-14,0.0,29.0,23.26,19.1,62.0,62.0,
16753,2021-06-15,0.0,25.7,20.44,17.9,79.0,66.0,
