,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
513,1977-08-28,0.0,32.5,24.94,19.8,55.75,42.0,
514,1977-08-29,0.2,31.9,23.54,15.6,43.25,33.0,
515,1977-08-30,0.0,33.1,24.04,15.8,44.25,30.0,
516,1977-08-31,0.0,33.6,24.52,17.4,42.25,31.0,
517,1977-09-01,0.0,33.9,24.76,15.5,38.25,26.0,
518,1977-09-02,0.0,33.1,23.88,15.4,47.0,32.0,
519,1977-09-03,0.0,31.7,24.22,18.1,54.0,38.0,
520,1977-09-04,0.0,30.4,22.18,12.5,60.5,43.0,
521,1977-09-05,4.9,24.4,18.82,12.1,82.5,64.0,
522,1977-09-06,0.0,29.5,22.72,16.7,60.0,45.0,
523,1977-09-07,0.0,28.4,21.98,16.8,61.0,46.0,
524,1977-09-08,0.0,30.0,22.54,15.5,56.0,36.0,
525,1977-09-09,0.0,29.8,22.44,16.1,57.5,42.0,
526,1977-09-10,0.0,30.7,22.38,15.7,46.75,31.0,
527,1977-09-11,0.0,33.0,23.74,14.5,39.5,26.0,
528,1977-09-12,0.0,34.2,24.12,15.7,41.75,29.0,
529,1977-09-13,0.0,32.8,24.46,15.4,46.25,34.0,
530,1977-09-14,0.0,31.8,23.82,17.3,50.75,39.0,
531,1977-09-15,0.0,32.2,24.32,17.4,46.5,33.0,
532,1977-09-16,0.0,32.9,24.52,17.1,43.0,32.0,
533,1977-09-17,0.0,33.7,24.76,16.3,45.0,34.0,
534,1977-09-18,0.0,34.8,26.08,17.3,46.25,31.0,
535,1977-09-19,0.0,32.9,25.46,18.4,51.25,35.0,
536,1977-09-20,0.0,33.2,25.6,19.6,55.25,42.0,
537,1977-09-21,2.4,31.6,24.32,18.5,47.5,41.0,
538,1977-09-22,0.0,32.0,24.9,18.9,51.0,38.0,
539,1977-09-23,0.0,34.2,25.62,18.7,49.5,34.0,
540,1977-09-24,0.0,27.4,22.12,18.7,71.75,53.0,
541,1977-09-25,4.7,22.3,19.64,17.6,84.5,73.0,
542,1977-09-26,1.4,27.6,21.78,16.7,64.0,40.0,
543,1977-09-27,0.0,26.1,21.16,16.5,74.25,51.0,
544,1977-09-28,0.0,27.0,21.22,18.5,75.25,51.0,
545,1977-09-29,0.4,29.0,22.6,16.9,67.25,53.0,
546,1977-09-30,0.0,30.4,21.88,18.5,77.0,45.0,
547,1977-10-01,18.3,27.6,22.04,17.5,71.25,51.0,
548,1977-10-02,0.0,29.8,23.1,19.5,69.25,44.0,
549,1977-10-03,0.5,27.7,22.66,18.0,70.75,56.0,
550,1977-10-04,1.7,27.6,22.58,19.0,77.25,58.0,
551,1977-10-05,0.0,31.4,24.54,18.3,70.25,50.0,
552,1977-10-06,66.6,24.8,20.84,18.2,87.75,78.0,
553,1977-10-07,0.0,25.0,21.06,18.6,80.75,62.0,
554,1977-10-08,0.1,27.2,20.64,17.1,78.5,54.0,
555,1977-10-09,0.0,28.8,21.52,15.6,65.25,46.0,
556,1977-10-10,0.0,30.0,22.46,15.3,67.75,45.0,
557,1977-10-11,0.0,32.4,24.82,17.7,60.25,42.0,
558,1977-10-12,0.0,33.4,25.48,18.0,59.25,39.0,
559,1977-10-13,0.0,33.8,25.82,19.0,55.25,36.0,
560,1977-10-14,0.0,30.8,22.66,10.5,63.5,53.0,
561,1977-10-15,0.0,31.0,23.88,17.6,70.0,54.0,
562,1977-10-16,0.0,30.8,23.56,18.1,65.75,45.0,
563,1977-10-17,0.0,33.6,25.64,18.0,62.25,43.0,
564,1977-10-18,0.0,34.0,25.62,19.9,61.25,44.0,
565,1977-10-19,0.0,34.2,25.34,16.2,59.5,36.0,
566,1977-10-20,0.0,34.8,26.92,19.3,63.5,43.0,
567,1977-10-21,0.0,27.6,22.24,19.8,92.25,72.0,
568,1977-10-22,0.0,30.2,22.64,16.6,61.5,42.0,
569,1977-10-23,0.0,30.4,22.48,17.2,69.25,39.0,
570,1977-10-24,0.7,29.2,23.12,16.6,65.75,47.0,
571,1977-10-25,0.0,31.3,24.42,17.1,63.25,39.0,
572,1977-10-26,0.0,32.6,25.22,19.7,74.0,51.0,
573,1977-10-27,0.5,31.5,24.98,20.3,82.25,64.0,
574,1977-10-28,0.1,32.6,24.0,19.8,77.75,50.0,
575,1977-10-29,8.6,28.2,21.82,18.2,85.5,71.0,
576,1977-10-30,0.2,31.8,25.36,18.8,65.75,43.0,
577,1977-10-31,0.0,32.1,24.74,19.2,66.75,46.0,
578,1977-11-01,0.0,33.7,26.36,18.9,61.25,40.0,
579,1977-11-02,1.7,32.2,25.0,20.8,78.75,59.0,
580,1977-11-03,0.2,30.2,23.0,18.9,78.0,54.0,
581,1977-11-04,1.4,29.3,23.72,18.9,79.25,66.0,
582,1977-11-05,0.0,31.8,25.16,17.3,71.75,59.0,
583,1977-11-06,1.6,30.3,23.42,19.9,83.0,74.0,
584,1977-11-07,12.2,22.6,19.3,15.7,94.75,88.0,
585,1977-11-08,8.8,20.9,19.14,15.5,91.25,83.0,
586,1977-11-09,2.1,29.0,20.76,12.3,86.0,74.0,
587,1977-11-10,0.4,30.2,22.32,12.1,75.75,64.0,
588,1977-11-11,0.1,32.2,23.52,13.1,69.5,46.0,
589,1977-11-12,8.7,33.5,26.16,19.7,66.5,48.0,
590,1977-11-13,0.0,32.6,25.68,19.7,57.75,44.0,
591,1977-11-14,0.0,32.8,25.3,18.5,49.0,35.0,
592,1977-11-15,0.0,32.9,25.04,18.3,50.5,32.0,
593,1977-11-16,0.0,32.9,25.02,18.5,63.75,38.0,
594,1977-11-17,0.0,29.0,22.28,18.8,82.0,65.0,
595,1977-11-18,7.6,29.0,23.6,18.7,81.5,75.0,
596,1977-11-19,0.0,28.6,23.44,19.3,73.25,55.0,
597,1977-11-20,0.2,31.2,24.78,19.2,66.75,47.0,
598,1977-11-21,2.9,30.4,23.62,19.8,84.0,75.0,
599,1977-11-22,1.5,30.2,22.84,18.4,80.0,53.0,
600,1977-11-23,53.2,31.5,24.1,18.2,78.75,73.0,
601,1977-11-24,0.2,32.0,23.48,17.9,89.0,70.0,
602,1977-11-25,10.0,26.8,22.14,17.5,90.75,77.0,
603,1977-11-26,1.7,30.4,23.78,15.7,71.75,60.0,
604,1977-11-27,0.0,30.8,24.6,19.9,83.5,67.0,
605,1977-11-28,14.5,25.2,21.36,18.1,95.5,88.0,
606,1977-11-29,9.4,26.6,21.02,15.1,90.25,70.0,
607,1977-11-30,4.9,25.8,22.26,19.5,92.5,85.0,
608,1977-12-01,10.1,25.8,21.98,18.7,89.25,79.0,
609,1977-12-02,8.0,30.4,23.76,17.9,75.25,54.0,
610,1977-12-03,0.0,32.6,25.48,18.6,65.0,49.0,
611,1977-12-04,0.0,33.0,25.8,19.1,60.75,42.0,
612,1977-12-05,0.0,33.6,25.86,20.1,68.75,51.0,
613,1977-12-06,14.8,33.0,25.3,19.5,67.75,51.0,
614,1977-12-07,0.0,34.0,26.04,19.8,56.5,37.0,
615,1977-12-08,0.0,33.6,25.9,19.5,60.25,41.0,
616,1977-12-09,0.0,33.6,26.8,20.7,56.0,39.0,
617,1977-12-10,3.1,31.2,22.42,19.1,91.75,63.0,
618,1977-12-11,1.5,31.2,23.52,18.6,81.5,62.0,
619,1977-12-12,6.3,25.8,21.22,18.6,85.0,70.0,
620,1977-12-13,0.0,30.0,22.82,16.7,77.5,55.0,
621,1977-12-14,0.0,29.0,23.02,18.7,80.75,70.0,
622,1977-12-15,1.2,23.7,20.96,18.5,86.25,78.0,
623,1977-12-16,0.0,28.4,22.3,18.1,78.0,61.0,
624,1977-12-17,0.3,27.8,21.98,18.7,86.5,75.0,
625,1977-12-18,5.8,28.0,21.92,18.2,83.0,61.0,
626,1977-12-19,1.3,29.0,23.5,19.1,72.75,54.0,
627,1977-12-20,0.0,30.2,24.08,19.4,67.25,52.0,
628,1977-12-21,1.6,29.7,22.64,18.5,79.5,59.0,
629,1977-12-22,0.4,31.0,24.88,20.4,69.75,52.0,
630,1977-12-23,0.0,28.6,22.52,20.1,92.25,78.0,
631,1977-12-24,8.6,24.3,21.94,19.3,91.75,91.0,
632,1977-12-25,13.7,24.6,21.46,18.7,95.0,92.0,
633,1977-12-26,38.6,24.6,21.14,18.5,91.25,78.0,
634,1977-12-27,9.5,24.4,21.4,19.1,92.75,89.0,
635,1977-12-28,40.0,23.9,20.6,18.7,89.5,80.0,
636,1977-12-29,5.7,26.9,21.56,17.9,87.0,72.0,
637,1977-12-30,9.8,27.2,22.28,19.6,89.5,74.0,
638,1977-12-31,6.2,28.7,23.08,19.5,86.75,77.0,
639,1978-01-01,0.0,30.1,23.6,19.0,81.0,65.0,
640,1978-01-02,36.0,27.0,22.36,19.4,85.0,71.0,
641,1978-01-03,6.2,26.2,21.98,18.7,88.0,71.0,
642,1978-01-04,3.4,27.0,21.96,18.0,89.5,78.0,
643,1978-01-05,8.9,28.3,21.98,19.2,88.25,71.0,
644,1978-01-06,8.4,27.0,21.98,18.8,89.75,85.0,
645,1978-01-07,3.7,28.9,22.34,18.8,85.25,63.0,
646,1978-01-08,16.0,28.7,22.3,19.4,85.25,64.0,
647,1978-01-09,2.1,27.6,22.68,20.0,86.5,73.0,
648,1978-01-10,1.8,29.0,23.18,20.4,84.25,65.0,
649,1978-01-11,1.0,23.6,20.92,20.0,93.0,85.0,
650,1978-01-12,18.2,21.0,20.08,19.4,96.5,95.0,
651,1978-01-13,25.3,22.0,19.8,18.8,94.5,86.0,
652,1978-01-14,0.6,25.8,21.64,18.6,88.5,81.0,
653,1978-01-15,0.0,27.4,23.2,20.0,89.25,81.0,
654,1978-01-16,8.7,26.0,,,93.75,90.0,
655,1978-01-17,12.6,29.6,,,68.5,55.0,
656,1978-01-18,0.0,31.2,,,72.75,54.0,
657,1978-01-19,0.3,31.9,,,71.0,53.0,
658,1978-01-20,5.0,32.0,,,69.75,52.0,
659,1978-01-21,0.0,33.0,,,65.5,50.0,
660,1978-01-22,0.0,32.3,,,69.0,57.0,
661,1978-01-23,0.0,31.8,,,64.0,50.0,
662,1978-01-24,0.0,31.2,,,64.0,49.0,
663,1978-01-25,0.0,31.5,,,65.0,49.0,
664,1978-01-26,0.0,32.2,,,62.25,48.0,
665,1978-01-27,0.0,31.8,,,60.0,45.0,
666,1978-01-28,0.0,31.4,,,60.0,42.0,
667,1978-01-29,0.0,31.4,,,57.25,38.0,
668,1978-01-30,0.0,31.2,,,51.25,30.0,
669,1978-01-31,0.0,32.0,,,49.5,35.0,
670,1978-02-01,0.0,33.0,,,51.75,38.0,
671,1978-02-02,0.0,32.0,,,55.5,34.0,
672,1978-02-03,0.0,31.0,,,63.75,53.0,
673,1978-02-04,0.0,30.6,,,80.0,60.0,
674,1978-02-05,49.2,30.4,,,78.75,56.0,
675,1978-02-06,8.3,30.4,,,70.25,54.0,
676,1978-02-07,0.0,28.2,,,90.0,75.0,
677,1978-02-08,9.2,30.0,,,84.25,61.0,
678,1978-02-09,6.8,26.0,,,90.25,73.0,
679,1978-02-10,3.7,26.0,,,91.75,85.0,
680,1978-02-11,23.0,26.6,,,89.0,73.0,
681,1978-02-12,2.2,23.2,,,96.5,93.0,
682,1978-02-13,23.4,27.6,,,87.0,71.0,
683,1978-02-14,1.8,26.6,,,83.75,68.0,
684,1978-02-15,0.0,29.8,,,88.25,75.0,
685,1978-02-16,4.0,27.8,,,89.25,79.0,
686,1978-02-17,87.3,24.8,,,95.25,93.0,
687,1978-02-18,16.5,24.0,,,91.5,79.0,
688,1978-02-19,0.5,28.2,,,93.25,86.0,
689,1978-02-20,42.3,30.2,,,84.25,66.0,
690,1978-02-21,5.7,31.0,,,73.5,55.0,
691,1978-02-22,0.0,31.8,,,73.75,54.0,
692,1978-02-23,0.7,25.3,,,91.5,84.0,
693,1978-02-24,6.1,27.0,,,92.75,86.0,
694,1978-02-25,8.9,27.3,,,82.25,66.0,
695,1978-02-26,11.9,22.4,,,91.0,85.0,
696,1978-02-27,0.0,21.2,,,92.0,88.0,
697,1978-02-28,0.2,25.5,,,86.25,71.0,
698,1978-03-01,2.7,25.8,,,82.5,68.0,
699,1978-03-02,2.8,22.7,,,91.75,80.0,
700,1978-03-03,27.2,24.5,,,94.5,85.0,
701,1978-03-04,34.2,27.0,,,86.75,70.0,
702,1978-03-05,3.2,28.8,,,87.5,61.0,
703,1978-03-06,10.0,27.3,,,86.75,68.0,
704,1978-03-07,20.7,23.8,,,93.75,90.0,
705,1978-03-08,38.2,23.5,,,92.25,80.0,
706,1978-03-09,1.0,27.0,,,87.25,71.0,
707,1978-03-10,9.0,26.5,,,86.5,84.0,
708,1978-03-11,2.0,30.0,,,73.0,55.0,
709,1978-03-12,0.0,30.4,,,73.0,46.0,
710,1978-03-13,13.5,27.4,,,88.25,81.0,
711,1978-03-14,0.7,28.7,,,84.5,65.0,
712,1978-03-15,6.9,27.3,,,76.25,58.0,
713,1978-03-16,0.0,27.8,,,74.25,58.0,
714,1978-03-17,0.0,30.4,,,72.75,50.0,
715,1978-03-18,0.0,30.0,,,71.5,54.0,
716,1978-03-19,0.0,29.6,,,71.75,58.0,
717,1978-03-20,0.0,30.8,,,70.25,44.0,
718,1978-03-21,0.0,30.2,,,67.75,48.0,
719,1978-03-22,0.0,30.4,,,75.0,53.0,
720,1978-03-23,0.8,30.0,,,70.25,52.0,
721,1978-03-24,0.0,31.2,,,62.25,41.0,
722,1978-03-25,0.0,31.5,,,65.25,44.0,
723,1978-03-26,0.0,32.2,,,62.75,52.0,
724,1978-03-27,0.0,32.0,,,60.75,41.0,
725,1978-03-28,0.0,33.0,,,65.25,44.0,
726,1978-03-29,0.0,32.0,,,76.75,46.0,
727,1978-03-30,0.0,30.0,,,91.5,78.0,
728,1978-03-31,39.9,29.3,,,84.25,61.0,
729,1978-04-01,89.9,27.3,,,85.0,68.0,
730,1978-04-02,0.3,29.4,,,81.75,59.0,
731,1978-04-03,68.7,26.4,,,86.25,72.0,
732,1978-04-04,66.4,19.0,,,93.5,91.0,
733,1978-04-05,6.8,25.0,,,82.75,68.0,
734,1978-04-06,0.0,26.3,,,80.0,66.0,
735,1978-04-07,0.0,26.0,,,89.75,79.0,
736,1978-04-08,48.6,29.6,,,85.5,65.0,
737,1978-04-09,1.2,27.8,,,86.0,72.0,
738,1978-04-10,1.2,29.8,,,77.25,59.0,
739,1978-04-11,0.0,31.1,,,76.75,49.0,
740,1978-04-12,26.9,27.2,,,88.75,74.0,
741,1978-04-13,0.7,29.0,,,83.0,66.0,
742,1978-04-14,4.9,29.8,,,80.25,63.0,
743,1978-04-15,0.0,28.8,,,81.0,64.0,
744,1978-04-16,0.0,28.7,,,78.0,59.0,
745,1978-04-17,0.0,28.4,,,73.0,57.0,
746,1978-04-18,0.0,28.6,,,69.25,42.0,
747,1978-04-19,0.0,30.2,,,66.25,43.0,
748,1978-04-20,0.0,29.2,,,72.5,48.0,
749,1978-04-21,0.0,28.8,,,76.25,64.0,
750,1978-04-22,0.7,26.4,,,86.75,65.0,
751,1978-04-23,17.4,27.0,,,85.5,65.0,
752,1978-04-24,1.7,27.6,,,84.0,61.0,
753,1978-04-25,5.9,27.4,,,82.5,66.0,
754,1978-04-26,0.0,25.0,,,84.75,74.0,
755,1978-04-27,0.0,26.2,,,75.0,58.0,
756,1978-04-28,0.0,26.4,,,69.0,55.0,
757,1978-04-29,0.0,29.5,,,75.75,54.0,
758,1978-04-30,0.0,29.2,,,76.5,56.0,
759,1978-05-01,0.0,27.2,,,84.75,76.0,
760,1978-05-02,4.9,26.0,,,78.25,63.0,
761,1978-05-03,0.0,29.2,,,69.25,46.0,
762,1978-05-04,0.0,28.6,,,73.75,52.0,
763,1978-05-05,0.0,28.6,,,75.5,49.0,
764,1978-05-06,0.0,28.6,,,73.25,54.0,
765,1978-05-07,0.0,28.8,,,78.25,59.0,
766,1978-05-08,0.0,26.6,,,80.0,68.0,
767,1978-05-09,6.3,28.8,,,70.25,47.0,
768,1978-05-10,0.0,28.0,,,77.25,51.0,
769,1978-05-11,0.0,26.0,,,65.75,46.0,
770,1978-05-12,0.0,26.2,,,74.75,58.0,
771,1978-05-13,0.0,27.4,,,71.5,50.0,
772,1978-05-14,0.0,28.6,,,70.75,51.0,
773,1978-05-15,0.0,28.8,,,69.75,47.0,
774,1978-05-16,0.0,28.4,,,71.5,57.0,
775,1978-05-17,0.0,29.0,,,73.0,50.0,
776,1978-05-18,0.0,30.2,,,72.5,50.0,
777,1978-05-19,0.0,31.5,,,65.75,41.0,
778,1978-05-20,0.0,31.2,,,69.0,42.0,
779,1978-05-21,0.0,31.6,,,66.5,41.0,
780,1978-05-22,5.4,25.3,,,87.25,70.0,
781,1978-05-23,0.2,27.5,,,82.75,64.0,
782,1978-05-24,0.0,27.3,,,77.0,59.0,
783,1978-05-25,0.3,28.2,,,82.25,59.0,
784,1978-05-26,0.6,27.8,,,78.25,51.0,
785,1978-05-27,0.0,29.4,,,77.0,52.0,
786,1978-05-28,0.0,26.4,,,92.25,77.0,
787,1978-05-29,18.7,28.4,,,80.0,58.0,
788,1978-05-30,69.7,25.0,,,90.75,77.0,
789,1978-05-31,3.1,25.4,,,82.75,66.0,
790,1978-06-01,0.0,20.8,,,80.0,72.0,
791,1978-06-02,0.0,27.4,,,75.75,59.0,
792,1978-06-03,0.0,29.2,,,77.25,60.0,
793,1978-06-04,0.4,27.4,,,80.0,57.0,
794,1978-06-05,0.0,29.4,,,73.5,49.0,
795,1978-06-06,0.0,27.3,,,81.25,61.0,
796,1978-06-07,0.0,,,,82.5,58.0,
797,1978-06-08,0.0,,,,75.0,50.0,
798,1978-06-09,0.0,,,,72.25,44.0,
799,1978-06-10,0.0,,,,68.0,43.0,
800,1978-06-11,0.0,,,,75.5,53.0,
801,1978-06-12,0.0,,,,72.5,55.0,
802,1978-06-13,0.0,,,,71.25,51.0,
803,1978-06-14,0.0,,,,66.25,43.0,
804,1978-06-15,0.0,,,,69.0,51.0,
805,1978-06-16,0.0,,,,70.5,53.0,
806,1978-06-17,0.0,,,,70.25,51.0,
807,1978-06-18,0.0,,,,64.25,45.0,
808,1978-06-19,0.0,,,,62.25,44.0,
809,1978-06-20,0.0,,,,63.25,41.0,
810,1978-06-21,0.0,,,,62.25,43.0,
811,1978-06-22,0.0,,,,66.5,44.0,
812,1978-06-23,0.0,,,,72.75,50.0,
813,1978-06-24,0.0,,,,72.5,50.0,
814,1978-06-25,0.0,,,,70.0,53.0,
815,1978-06-26,0.0,,,,68.0,50.0,
816,1978-06-27,0.0,,,,67.75,51.0,
817,1978-06-28,0.0,,,,68.25,50.0,
818,1978-06-29,0.0,,,,62.75,43.0,
819,1978-06-30,0.0,,,,62.5,43.0,
820,1978-07-01,0.0,,,,70.0,47.0,
821,1978-07-02,0.0,,,,66.5,48.0,
822,1978-07-03,0.0,,,,71.75,50.0,
823,1978-07-04,0.0,,,,66.75,48.0,
824,1978-07-05,0.0,,,,67.75,41.0,
825,1978-07-06,0.0,,,,70.5,48.0,
826,1978-07-07,0.0,,,,66.0,43.0,
827,1978-07-08,0.0,,,,67.5,50.0,
828,1978-07-09,0.0,,,,65.5,42.0,
829,1978-07-10,0.0,,,,62.0,38.0,
830,1978-07-11,0.0,,,,52.25,35.0,
831,1978-07-12,0.0,,,,53.0,37.0,
832,1978-07-13,0.0,,,,55.5,38.0,
833,1978-07-14,0.0,,,,58.0,41.0,
834,1978-07-15,0.0,,,,63.25,44.0,
835,1978-07-16,0.0,,,,69.25,52.0,
836,1978-07-17,0.2,,,,70.75,54.0,
837,1978-07-18,0.7,,,,83.5,57.0,
838,1978-07-19,1.1,,,,77.0,52.0,
839,1978-07-20,2.7,,,,87.0,77.0,
840,1978-07-21,2.9,,,,80.5,58.0,
841,1978-07-22,7.2,,,,81.25,58.0,
842,1978-07-23,0.0,,,,77.25,60.0,
843,1978-07-24,0.0,,,,74.25,59.0,
844,1978-07-25,0.0,,,,75.5,60.0,
845,1978-07-26,0.0,,,,75.5,57.0,
846,1978-07-27,0.0,,,,77.0,59.0,
847,1978-07-28,0.0,,,,72.75,56.0,
848,1978-07-29,0.0,,,,72.0,59.0,
849,1978-07-30,0.0,,,,71.25,56.0,
850,1978-07-31,0.0,,,,72.5,55.0,
851,1978-08-01,0.0,,,,69.5,51.0,
852,1978-08-02,0.0,,,,69.75,55.0,
853,1978-08-03,0.0,,,,70.25,61.0,
854,1978-08-04,0.0,,,,67.75,55.0,
855,1978-08-05,0.0,,,,70.25,58.0,
856,1978-08-06,0.0,,,,70.0,51.0,
857,1978-08-07,0.0,,,,64.0,50.0,
858,1978-08-08,0.0,,,,63.75,50.0,
859,1978-08-09,0.0,,,,57.25,45.0,
860,1978-08-10,0.0,,,,55.0,43.0,
861,1978-08-11,0.0,,,,61.0,45.0,
862,1978-08-12,0.0,,,,60.25,46.0,
863,1978-08-13,0.0,,,,57.25,40.0,
864,1978-08-14,0.0,,,,64.0,49.0,
865,1978-08-15,0.0,,,,63.25,51.0,
866,1978-08-16,0.0,,,,51.75,42.0,
867,1978-08-17,0.0,,,,53.75,36.0,
868,1978-08-18,0.0,,,,57.75,44.0,
869,1978-08-19,0.0,,,,56.75,41.0,
870,1978-08-20,0.0,,,,58.25,42.0,
871,1978-08-21,0.0,,,,59.5,42.0,
872,1978-08-22,0.0,,,,61.0,45.0,
873,1978-08-23,0.0,,,,56.25,45.0,
874,1978-08-24,0.0,,,,50.25,36.0,
875,1978-08-25,0.0,,,,50.25,36.0,
876,1978-08-26,0.0,,,,62.5,50.0,
877,1978-08-27,0.0,,,,55.0,45.0,
878,1978-08-28,0.0,,,,52.75,40.0,
879,1978-08-29,0.0,,,,50.75,38.0,
880,1978-08-30,0.0,,,,51.0,37.0,
881,1978-08-31,0.0,,,,52.25,41.0,
882,1978-09-01,0.0,,,,59.75,45.0,
883,1978-09-02,0.0,,,,63.0,56.0,
884,1978-09-03,0.0,,,,65.75,45.0,
885,1978-09-04,0.0,,,,61.75,45.0,
886,1978-09-05,0.0,,,,57.25,40.0,
887,1978-09-06,0.0,,,,61.5,49.0,
888,1978-09-07,0.0,,,,80.0,49.0,
889,1978-09-08,0.0,,,,86.5,72.0,
890,1978-09-09,3.2,,,,62.25,44.0,
891,1978-09-10,0.0,,,,51.0,30.0,
892,1978-09-11,0.0,,,,63.0,28.0,
893,1978-09-12,0.0,,,,65.0,42.0,
894,1978-09-13,0.0,,,,59.75,44.0,
895,1978-09-14,0.0,,,,60.0,44.0,
896,1978-09-15,0.0,,,,59.75,44.0,
897,1978-09-16,0.0,,,,48.5,32.0,
898,1978-09-17,0.0,,,,48.0,33.0,
899,1978-09-18,0.0,,,,57.5,44.0,
900,1978-09-19,0.0,,,,53.5,45.0,
901,1978-09-20,0.0,,,,54.25,42.0,
902,1978-09-21,0.0,,,,50.5,37.0,
903,1978-09-22,0.0,,,,64.25,50.0,
904,1978-09-23,0.0,,,,57.0,51.0,
905,1978-09-24,0.0,,,,55.5,49.0,
906,1978-09-25,0.0,,,,56.25,43.0,
907,1978-09-26,0.0,,,,55.25,43.0,
908,1978-09-27,0.0,,,,55.25,42.0,
909,1978-09-28,0.0,,,,57.5,42.0,
910,1978-09-29,0.0,,,,61.5,56.0,
911,1978-09-30,0.0,,,,48.0,37.0,
912,1978-10-01,0.0,,,,49.75,37.0,
913,1978-10-02,0.0,,,,49.5,31.0,
914,1978-10-03,0.0,,,,42.5,28.0,
915,1978-10-04,0.0,,,,53.0,40.0,
916,1978-10-05,0.0,,,,49.5,32.0,
917,1978-10-06,0.0,,,,51.5,41.0,
918,1978-10-07,0.0,,,,46.0,36.0,
919,1978-10-08,0.0,,,,54.25,37.0,
920,1978-10-09,0.0,,,,79.25,45.0,
921,1978-10-10,0.0,,,,62.25,37.0,
922,1978-10-11,0.0,,,,85.0,63.0,
923,1978-10-12,11.8,,,,85.5,62.0,
924,1978-10-13,5.1,,,,83.75,78.0,
925,1978-10-14,24.4,,,,91.5,85.0,
926,1978-10-15,6.1,,,,88.0,82.0,
927,1978-10-16,2.5,,,,91.5,81.0,
928,1978-10-17,23.3,,,,93.5,85.0,
929,1978-10-18,12.4,,,,89.0,80.0,
930,1978-10-19,0.0,,,,80.25,53.0,
931,1978-10-20,25.0,,,,81.75,55.0,
932,1978-10-21,0.0,,,,76.25,52.0,
933,1978-10-22,21.0,,,,90.0,71.0,
934,1978-10-23,0.5,,,,77.0,54.0,
935,1978-10-24,0.0,,,,70.25,46.0,
936,1978-10-25,0.0,,,,63.0,44.0,
937,1978-10-26,0.0,,,,48.75,33.0,
938,1978-10-27,0.0,,,,53.5,33.0,
939,1978-10-28,0.0,,,,60.5,38.0,
940,1978-10-29,0.0,,,,64.75,46.0,
941,1978-10-30,8.2,,,,76.5,55.0,
942,1978-10-31,0.0,,,,68.5,49.0,
943,1978-11-01,0.0,,,,62.5,47.0,
944,1978-11-02,0.0,,,,62.25,44.0,
945,1978-11-03,0.0,,,,66.0,50.0,
946,1978-11-04,0.0,,,,62.25,43.0,
947,1978-11-05,0.0,,,,76.75,64.0,
948,1978-11-06,0.0,,,,84.0,51.0,
949,1978-11-07,4.7,,,,96.0,95.0,
950,1978-11-08,16.6,,,,91.25,77.0,
951,1978-11-09,0.0,,,,85.25,63.0,
952,1978-11-10,0.0,,,,87.25,76.0,
953,1978-11-11,5.8,,,,90.75,74.0,
954,1978-11-12,24.3,,,,89.0,78.0,
955,1978-11-13,0.0,,,,82.25,58.0,
956,1978-11-14,0.0,,,,82.75,61.0,
957,1978-11-15,0.0,,,,86.75,59.0,
958,1978-11-16,0.4,,,,88.5,72.0,
959,1978-11-17,36.0,,,,93.5,86.0,
960,1978-11-18,10.7,,,,92.0,81.0,
961,1978-11-19,6.5,,,,92.0,85.0,
962,1978-11-20,0.8,,,,64.5,51.0,
963,1978-11-21,0.0,,,,81.5,63.0,
964,1978-11-22,1.8,,,,64.25,49.0,
965,1978-11-23,0.0,,,,70.75,56.0,
966,1978-11-24,1.2,,,,89.75,80.0,
967,1978-11-25,1.0,,,,79.5,62.0,
968,1978-11-26,0.0,,,,82.5,73.0,
969,1978-11-27,0.0,,,,90.0,80.0,
970,1978-11-28,22.6,,,,93.5,90.0,
971,1978-11-29,92.9,,,,92.25,91.0,
972,1978-11-30,0.9,,,,81.5,74.0,
973,1978-12-01,0.1,,,,79.75,77.0,
974,1978-12-02,0.8,,,,82.0,67.0,
975,1978-12-03,0.2,,,,83.75,68.0,
976,1978-12-04,47.2,,,,90.0,80.0,
977,1978-12-05,13.9,,,,84.75,66.0,
978,1978-12-06,24.9,,,,78.5,58.0,
979,1978-12-07,0.9,,,,78.0,53.0,
980,1978-12-08,1.2,,,,81.25,66.0,
981,1978-12-09,0.0,,,,72.5,54.0,
982,1978-12-10,0.5,,,,74.75,54.0,
983,1978-12-11,0.5,,,,84.25,73.0,
984,1978-12-12,0.2,,,,91.0,83.0,
985,1978-12-13,21.0,,,,92.0,88.0,
986,1978-12-14,39.8,,,,92.25,88.0,
987,1978-12-15,2.2,,,,84.5,66.0,
988,1978-12-16,1.1,,,,82.5,63.0,
989,1978-12-17,63.6,,,,85.0,72.0,
990,1978-12-18,2.9,,,,81.0,61.0,
991,1978-12-19,1.1,,,,86.25,76.0,
992,1978-12-20,5.7,,,,84.5,66.0,
993,1978-12-21,11.3,,,,84.0,56.0,
994,1978-12-22,59.4,,,,89.25,81.0,
995,1978-12-23,1.5,,,,84.75,74.0,
996,1978-12-24,4.5,,,,69.0,54.0,
